familyid,ethnicgroup,length_of_residence,owner_renter_status,vacant,bathroom_cnt,bedroom_cnt,latitude,longitude
000061232862,I,01,2,0,,,034.155500,-118.447280
000061320089,H,03,1,0,,,034.109600,-118.272770
000061433386,E,43,9,0,3,3,033.737740,-118.350160
000061611691,D,07,5,0,,,034.103650,-117.718250
000061699705,I,05,2,0,,,034.170800,-118.142270
000061741363,E,11,2,0,,,034.049430,-118.369680
000061903513,D,25,9,0,3,4,034.149890,-117.933880
000062067722,E,04,4,0,,,034.185020,-118.329120
000062177767,F,03,4,0,,,033.852410,-118.389000
000062959307,E,10,6,0,,,034.373210,-118.516200
000063275509,I,01,2,0,,,034.183960,-118.598370
000063477613,D,33,9,0,2,2,034.098910,-118.381930
000063874915,C,19,9,0,4,4,034.130690,-118.104220
000063985142,E,14,1,0,,,034.138800,-118.091100
000064028534,L,19,8,0,0,0,033.856970,-118.250190
000064205377,E,12,9,0,3,4,034.633660,-118.225510
000064354474,E,14,9,0,0,0,034.131200,-117.699210
000064449855,E,07,9,0,4,4,034.080390,-118.507360
000064576095,A,06,4,0,,,033.821322,-118.350981
000064592414,I,04,4,0,,,033.828900,-118.330413
000064599589,K,03,4,0,,,033.808917,-118.079805
000064731361,E,04,5,0,,,033.832930,-118.082650
000064777098,D,10,4,0,,,034.465240,-118.481950
000065149218,L,39,9,0,2,3,033.936700,-118.320800
000065279532,D,02,7,0,0,0,034.018940,-118.330690
000065291619,E,07,9,0,0,0,033.777290,-118.371880
000065301832,E,08,9,0,4,5,034.446520,-118.543540
000065524598,N,07,2,0,,,034.418253,-118.564596
000065676428,I,52,9,0,1,3,034.104920,-117.921750
000065780713,I,29,9,0,3,3,033.894650,-118.415950
000066198500,S,10,4,0,,,034.043385,-118.462524
000066375568,E,44,9,0,3,3,033.989720,-118.047780
000066575293,E,18,9,0,2,4,034.145015,-117.903951
000066938983,N,12,7,0,0,0,034.141190,-118.206950
000067144080,P,01,2,0,,,033.919588,-118.414621
000077337427,E,04,3,0,,,034.142367,-118.393052
000077397644,E,01,6,0,,,034.110870,-118.386890
000077408627,I,38,9,0,3,3,034.116990,-118.131390
000077469772,E,09,9,0,2,2,034.004510,-118.435090
000077489276,C,11,9,0,4,3,034.082630,-118.103980
000077515973,J,15,9,0,3,3,034.115690,-118.299650
000077519228,I,02,5,0,,,033.984060,-118.463110
000077519406,E,10,9,0,3,2,034.025670,-118.760840
000077519684,W,02,9,0,3,4,034.128680,-118.381360
000077531407,E,15,9,0,2,2,034.044810,-118.472780
000077556370,I,01,9,0,0,0,033.812130,-118.383710
000077557596,J,08,7,0,0,0,034.105460,-118.263580
000077579351,H,03,3,0,,,033.756740,-118.137280
000077624137,H,18,9,0,2,3,034.059180,-118.351430
000077626480,I,04,5,0,,,034.160590,-118.399580
000077689927,I,05,9,0,0,0,034.078680,-118.383050
000077717676,H,10,9,0,0,0,034.124474,-118.447127
000077792512,E,08,4,0,,,034.107059,-118.320335
000077796524,D,03,9,0,1,3,034.112190,-118.158060
000077798275,D,02,4,0,,,033.983230,-118.463250
000077829105,E,07,9,0,1,3,034.043430,-118.429020
000077914243,E,04,6,0,,,034.130680,-118.342850
000077935751,C,03,9,0,1,2,034.070990,-117.742830
000077955006,J,20,9,0,2,2,034.118080,-118.464420
000077958677,H,10,9,0,6,5,034.152450,-118.492150
000077970924,E,09,9,0,2,2,034.116750,-118.389430
000077976027,D,02,5,0,,,034.154150,-118.424380
000077993691,E,19,9,0,3,4,033.891110,-118.385460
000078015999,D,04,9,0,2,3,033.822440,-118.182130
000078016437,S,07,9,0,2,2,033.981930,-118.435910
000078016440,J,19,9,0,3,5,033.983140,-118.418710
000078016500,E,08,3,0,,,034.092314,-118.375019
000078018439,I,06,9,0,2,2,034.142060,-118.433270
000078018507,F,02,2,0,,,034.022880,-118.498500
000078019045,J,06,9,0,2,4,034.115160,-118.314470
000078053495,S,07,9,0,6,5,034.060810,-118.479080
000078096433,E,03,9,0,4,3,033.763193,-118.368585
000078141502,P,38,9,0,5,6,034.095520,-118.374740
000078141824,E,40,9,0,3,3,034.153070,-118.048640
000078146120,D,04,9,0,1,1,034.091910,-118.384770
000078146670,D,12,9,0,0,0,034.088625,-118.388740
000078163605,E,07,9,0,2,2,034.038850,-118.477630
000078163773,S,07,9,0,2,2,034.001900,-118.450850
000078164643,Q,01,3,0,,,034.024850,-118.387600
000078166506,E,05,7,0,0,0,034.159120,-118.408780
000078187336,J,07,7,0,0,0,034.046390,-118.553870
000078189312,E,04,5,0,,,034.062890,-118.318080
000078189760,K,04,4,0,,,034.030650,-118.444000
000078212676,S,10,2,0,,,034.095510,-118.353590
000078239279,C,03,7,0,0,0,034.059690,-118.156150
000078252661,E,23,9,0,3,3,034.107320,-118.334900
000078274633,I,08,6,0,,,033.997243,-118.481821
000078279387,S,05,2,0,,,034.147230,-118.420190
000078296540,C,05,7,0,0,0,034.114410,-118.140520
000078653530,F,03,4,0,,,034.078360,-118.362766
000078673343,P,14,9,0,1,2,034.057000,-118.430520
000078675670,D,01,3,0,,,034.091860,-118.350400
000078678034,D,11,9,0,2,2,033.727610,-118.287100
000078782667,D,02,1,0,,,034.039620,-118.220690
000078837891,H,11,8,0,0,0,034.115430,-118.473190
000078852442,J,11,9,0,3,4,034.115510,-118.090930
000078894141,E,02,5,0,,,034.164225,-118.056118
000078894484,D,12,9,0,2,3,034.162200,-118.103640
000078901641,J,10,3,0,,,034.027810,-118.513250
000078906358,E,22,9,0,3,4,034.162150,-118.504900
000078963190,G,08,9,0,3,3,033.859840,-118.385060
000078963580,E,19,9,0,3,3,034.078590,-118.434450
000079043825,J,01,2,0,,,034.018980,-118.502370
000079066872,F,08,7,0,0,0,033.870890,-118.388600
000079081096,P,05,3,0,,,034.040090,-118.436900
000079081295,I,07,7,0,0,0,034.252020,-118.542380
000079089065,V,15,9,0,2,3,034.017280,-117.794670
000079111747,I,18,9,0,0,0,034.057990,-118.381110
000079136301,H,09,1,0,,,034.150880,-118.133930
000079157555,E,07,2,0,,,034.064060,-118.409660
000079242884,R,06,9,0,3,2,034.106100,-118.305220
000079280165,I,11,5,0,,,034.060020,-118.323330
000079375075,I,11,3,0,,,034.250080,-118.588117
000079429630,N,09,2,0,,,034.071200,-118.363570
000079460139,J,06,9,0,2,2,034.073200,-118.383010
000079469476,I,20,9,0,2,1,034.066370,-118.430690
000079482423,P,02,4,0,,,034.192650,-118.423280
000079489310,E,05,9,0,4,4,034.047420,-118.533970
000079513361,J,32,9,0,4,4,034.153610,-118.478550
000079534222,E,20,9,0,3,4,034.068390,-118.372380
000079538093,A,40,9,0,3,4,033.814670,-118.079150
000079594648,D,06,9,0,2,2,033.992350,-118.435270
000079598906,N,04,9,0,6,4,034.051170,-118.495520
000079600100,J,02,1,0,,,034.068090,-118.312460
000079600744,E,05,8,0,0,0,034.041970,-118.500560
000079606460,J,30,9,0,6,6,034.069390,-118.330630
000079608446,E,05,2,0,,,034.110540,-118.321950
000079718452,J,01,4,0,,,034.075388,-118.391291
000079730212,G,11,9,0,2,3,034.049730,-118.353540
000079754325,E,02,5,0,,,033.991670,-118.426900
000079754825,E,05,5,0,,,034.083070,-118.388510
000079777343,J,04,9,0,1,1,034.053350,-118.443280
000079777848,D,02,9,0,5,7,034.111090,-118.295990
000079794771,E,09,9,0,7,6,034.084550,-118.503070
000079865450,D,02,4,0,,,034.006330,-118.427050
000079865727,J,37,9,0,1,3,034.039000,-118.445860
000079865955,I,16,3,0,,,034.024750,-118.462070
000079887260,I,08,9,0,2,3,033.731830,-118.306430
000079952391,E,03,7,0,0,0,034.155150,-118.627720
000079997734,S,19,9,0,2,2,033.983390,-118.383990
000080068412,L,05,9,0,2,3,034.036720,-118.367550
000080113840,E,02,4,0,,,033.862712,-118.397130
000080208569,J,11,9,0,3,4,033.761030,-118.406750
000080222371,D,10,2,0,,,033.999810,-118.483070
000080570233,H,18,9,0,3,3,033.814150,-118.265230
000080754060,J,05,7,0,0,0,034.187950,-118.116270
000080805669,S,19,9,0,2,1,034.117340,-118.339870
000080821313,E,19,5,0,,,033.978568,-118.439266
000080959533,H,10,9,0,4,3,034.055920,-118.465260
000080990338,E,07,9,0,2,2,033.788250,-118.159560
000080996203,S,14,9,0,2,2,034.158880,-118.381370
000081017267,E,05,4,0,,,033.956160,-118.437490
000081055488,I,05,7,0,0,0,034.196130,-118.514950
000081109425,Q,01,9,0,5,4,034.134380,-118.678250
000081180278,E,10,5,0,,,033.998650,-118.433330
000081323899,C,09,9,0,2,4,034.102260,-118.052160
000081414310,J,02,4,0,,,034.110090,-118.327090
000081853808,H,12,9,0,0,0,033.960790,-118.261050
000081964810,E,04,3,0,,,034.174910,-118.440280
000082481256,E,03,1,0,,,034.001540,-118.475900
000083292383,E,19,9,0,3,3,033.995600,-118.459210
000083431971,P,05,5,0,,,034.137140,-118.431040
000083540169,D,12,9,0,3,5,034.190210,-118.116270
000083540473,J,03,9,0,4,5,034.132550,-118.844890
000083540787,J,02,2,0,,,034.072940,-118.390780
000083639154,D,17,9,0,2,4,034.057210,-118.367990
000083655719,F,02,9,0,4,3,034.053640,-118.526730
000083659292,E,10,9,0,3,4,034.063760,-118.338920
000083925517,E,16,1,0,,,034.061823,-118.296690
000083940388,C,05,8,0,0,0,034.045777,-118.741122
000084008554,S,16,9,0,3,4,034.120260,-118.027670
000084067021,J,13,9,0,3,2,033.835130,-118.389600
000084082986,H,01,2,0,,,033.776039,-118.381870
000084194724,E,12,9,0,3,4,033.878800,-118.402600
000084226040,E,15,9,0,3,4,034.178090,-118.613270
000084245959,D,18,9,0,4,4,034.078580,-118.563420
000084372199,C,05,9,0,3,3,034.120860,-118.052950
000084402808,J,19,9,0,2,3,033.868480,-118.398510
000084573147,D,45,9,0,3,4,034.047050,-118.155970
000084603806,E,08,9,0,3,4,034.140370,-118.831710
000084733146,S,03,4,0,,,034.132020,-118.353390
000085012319,I,20,9,0,3,4,033.750650,-118.125780
000085051492,J,06,3,0,,,034.081060,-118.343160
000085059770,I,12,8,0,0,0,034.405810,-118.594410
000085147382,I,10,6,0,,,033.984400,-118.458800
000085164809,S,08,2,0,,,034.150120,-118.363180
000085418186,I,03,7,0,0,0,034.399850,-118.535290
000085479032,J,03,5,0,,,034.162810,-118.348400
000085544668,J,01,4,0,,,034.147281,-118.758682
000085563001,A,16,9,0,2,2,034.151490,-118.261550
000085568535,R,19,1,0,,,034.102540,-118.327750
000085610871,J,10,9,0,2,2,034.148710,-118.162700
000085613617,E,10,9,0,2,3,033.907600,-118.022710
000085708331,H,01,4,0,,,034.091241,-117.876288
000085760877,G,01,1,0,,,034.160000,-118.135460
000085875228,I,12,7,0,0,0,034.160060,-118.276750
000086266608,H,02,7,0,0,0,034.151520,-118.651830
000086399145,J,23,9,0,8,7,034.086380,-118.466880
000086408281,E,07,3,0,,,033.817730,-118.342450
000086443307,A,07,9,0,9,5,034.087100,-118.443420
000086480726,J,35,6,0,,,034.107100,-118.341200
000086573854,J,04,1,0,,,034.163260,-118.372730
000086578671,J,05,8,0,0,0,034.038420,-118.395070
000086623826,C,06,1,0,,,034.067959,-118.354614
000086731403,J,10,9,0,2,3,034.174180,-118.461480
000086828111,E,48,9,0,2,4,033.717100,-118.303340
000086934343,K,09,9,0,2,3,034.106920,-118.267930
000086936811,E,12,9,0,2,2,034.164230,-118.391740
000086950220,D,09,4,0,,,034.060350,-118.323930
000086978882,E,04,7,0,0,0,034.157930,-118.100720
000086993739,H,38,9,0,1,2,034.232660,-118.440250
000087015956,S,05,9,0,1,2,034.079510,-118.278120
000087017220,P,11,9,0,3,3,034.146090,-118.461610
000087019439,S,52,9,0,5,3,034.059660,-118.505180
000087019845,E,06,9,0,1,2,034.092800,-118.254790
000087213930,N,02,2,0,,,034.098900,-118.319910
000087273186,E,02,1,0,,,034.140190,-118.246660
000087498865,W,01,7,0,0,0,034.108090,-118.279880
000087547970,S,10,3,0,,,034.024850,-118.488960
000087611738,E,12,9,0,4,5,034.039180,-118.393390
000087679720,H,08,4,0,,,034.163580,-118.069000
000087696527,S,10,1,0,,,034.081405,-118.273018
000087961257,J,08,9,0,1,3,034.119030,-118.267460
000087965188,I,09,9,0,4,6,034.113210,-117.727540
000087967680,F,01,7,0,0,0,034.122080,-118.388330
000088023100,E,03,4,0,,,034.063275,-118.348151
000088110588,E,32,9,0,2,3,034.069210,-118.075000
000088112991,E,07,3,0,,,034.057111,-118.354320
000088115923,J,11,4,0,,,034.012260,-118.478350
000088152428,E,05,1,0,,,034.085140,-118.331740
000088193037,E,10,8,0,0,0,034.059600,-118.477330
000088207709,C,07,9,0,2,3,033.973310,-117.894670
000088244453,I,03,2,0,,,033.737730,-118.300820
000088445236,W,10,0,0,,,034.084760,-118.280940
000088558910,A,06,9,0,3,3,034.151110,-118.223380
000088887303,J,12,9,0,2,2,034.075020,-118.562540
000089019133,F,16,9,0,2,4,033.809410,-118.128130
000089055006,D,40,9,0,2,3,034.078090,-118.346560
000089071750,R,09,4,0,,,034.171330,-118.405640
000089075013,R,08,9,0,0,0,034.074950,-118.347760
000089106414,S,01,7,0,0,0,034.091770,-118.388010
000089109988,I,01,4,0,,,034.072900,-118.257390
000089124589,I,04,4,0,,,034.006256,-118.391315
000089126332,J,09,7,0,0,0,033.856911,-118.317668
000089126751,E,09,9,0,0,0,034.246790,-118.257030
000089320930,D,14,9,0,2,2,034.029000,-118.496440
000089610106,E,01,4,0,,,034.065769,-118.353333
000089610790,N,02,5,0,,,034.158230,-118.239230
000089814945,K,06,1,0,,,034.053810,-118.284560
000089906690,V,03,9,0,2,4,033.836630,-118.063080
000090050660,J,11,9,0,1,2,034.025400,-118.388460
000090073764,C,01,9,0,2,3,034.158500,-118.084710
000090255167,C,02,9,0,0,0,034.024840,-117.870240
000090301088,A,21,9,0,2,3,034.238310,-118.237700
000090415315,P,01,1,0,,,034.060110,-118.381060
000090540613,E,17,9,0,2,2,034.034200,-118.509170
000090812065,A,08,9,0,2,2,034.155610,-118.260500
000090819041,J,11,9,0,3,2,034.010960,-118.479710
000090895360,I,07,9,0,2,2,034.142910,-118.449830
000091115964,E,16,7,0,0,0,034.169236,-118.110079
000091313294,R,06,9,0,6,4,034.286500,-118.520480
000091489486,C,02,2,0,,,033.825850,-118.389030
000091534851,E,07,3,0,,,034.150130,-118.362140
000091712983,H,02,9,0,5,5,034.066350,-117.826990
000091771727,J,13,2,0,,,034.155020,-118.447050
000091794703,I,10,9,0,2,3,033.923360,-118.411530
000091883638,T,04,3,0,,,034.182924,-118.609944
000091888751,I,02,2,0,,,034.055320,-118.362380
000091975147,I,03,5,0,,,034.155770,-118.459920
000092096415,I,22,9,0,3,3,034.140845,-117.860970
000092473069,I,04,7,0,0,0,033.873880,-118.057110
000092548297,S,02,5,0,,,033.957650,-118.406250
000092560719,I,17,5,0,,,033.988050,-118.466680
000092658091,J,07,9,0,4,4,034.143540,-118.633770
000092900957,P,10,9,0,3,3,033.818680,-118.277710
000092981027,C,05,3,0,,,034.166920,-118.405650
000093083229,K,11,9,0,4,4,033.787770,-118.388850
000093115922,N,12,1,0,,,034.426580,-118.561000
000093155551,J,03,6,0,,,034.165030,-118.091720
000093157574,B,09,9,0,2,4,034.058210,-118.320110
000093176548,P,04,2,0,,,034.025150,-118.504400
000093207274,J,13,9,0,3,3,033.826280,-118.334790
000093262564,D,42,9,0,3,4,034.093130,-118.059680
000093283585,E,07,9,0,3,2,034.033380,-118.478660
000093285825,E,19,9,0,0,0,034.170900,-118.436370
000093311080,B,02,2,0,,,034.037010,-118.468130
000093442596,U,01,1,0,,,033.982770,-118.459390
000093556438,C,23,9,0,3,2,034.112180,-118.143250
000093600116,E,01,8,0,0,0,034.152080,-118.507490
000093602930,E,07,9,0,4,4,034.059680,-118.334700
000093624944,A,07,9,0,3,4,034.107360,-118.142830
000093666800,D,19,9,0,5,3,034.047840,-118.418880
000093713599,E,01,2,0,,,034.059900,-118.441150
000093803776,J,06,4,0,,,034.005950,-118.323650
000093918290,J,03,6,0,,,034.072570,-118.347750
000093930995,J,10,9,0,3,3,034.176290,-118.403420
000094077881,C,03,7,0,0,0,034.049130,-117.908870
000094094324,I,02,5,0,,,034.149190,-118.383670
000094271133,E,02,4,0,,,034.017120,-118.462250
000094274437,A,18,9,0,3,3,034.041910,-118.560680
000094296975,J,03,8,0,0,0,034.096630,-118.454320
000094348813,A,19,9,0,4,5,034.111300,-118.424880
000094348965,H,05,9,0,4,4,034.151570,-118.399020
000094412346,I,16,9,0,3,3,034.040700,-118.454430
000094433935,E,01,2,0,,,033.809220,-118.357210
000094434847,I,17,3,0,,,034.109540,-118.331600
000094454333,I,04,2,0,,,034.155240,-118.454690
000094456424,A,11,5,0,,,034.082420,-118.342420
000094470472,D,37,9,0,2,2,034.134040,-118.344550
000094525790,D,08,9,0,9,6,034.080670,-118.410160
000094565277,I,06,9,0,2,2,034.105680,-118.280710
000094588740,I,10,9,0,2,3,034.244570,-118.244890
000094986190,E,48,9,0,2,3,034.430190,-118.529420
000095000547,H,18,9,0,0,0,034.111410,-117.753630
000095260342,I,02,4,0,,,034.096993,-118.189779
000095261864,P,04,1,0,,,034.058360,-118.468960
000095804578,E,03,2,0,,,034.128540,-118.051900
000095809976,D,13,9,0,3,3,033.886850,-118.407590
000096275417,I,12,9,0,3,3,033.828070,-118.389570
000096610252,K,16,9,0,3,4,033.875610,-118.050990
000096740746,I,03,1,0,,,033.968533,-118.426845
000096873034,I,01,7,0,0,0,034.189520,-118.567310
000096989910,K,08,4,0,,,033.892040,-118.272830
000097066197,I,17,9,0,2,3,034.118830,-118.026760
000097159267,E,06,9,0,2,3,033.844500,-118.179260
000097317808,N,10,9,0,3,4,034.122310,-118.444150
000097482638,N,14,9,0,2,2,033.765630,-118.182080
000097620364,E,06,1,0,,,034.038800,-118.457940
000097710892,C,01,4,0,,,034.083060,-118.139110
000097996804,D,04,8,0,0,0,033.884400,-118.143640
000098186469,E,06,9,0,3,4,034.169870,-118.565320
000098839883,D,16,9,0,5,5,034.071780,-118.562190
000098928386,E,15,9,0,4,4,034.044080,-118.404000
000099041253,I,06,9,0,6,6,034.033580,-118.520580
000099203814,E,05,9,0,3,2,034.056440,-118.432740
000099335839,K,18,9,0,0,0,034.180870,-118.280600
000099597076,E,01,9,0,0,0,034.022470,-118.791390
000099683466,W,18,5,0,,,033.933410,-118.142200
000099736041,P,27,9,0,3,4,034.401590,-118.462670
000099759585,E,01,7,0,0,0,034.180420,-118.232370
000099779615,W,33,9,0,0,0,034.048503,-117.726974
000099804492,E,07,8,0,0,0,034.265000,-118.493780
000099860911,R,06,2,0,,,034.092320,-118.353570
000100211772,D,19,9,0,2,3,034.372790,-118.568570
000100213017,E,09,9,0,0,0,034.070140,-118.281110
000100349594,I,05,9,0,2,2,034.109860,-118.325480
000101179530,J,03,5,0,,,034.145390,-118.609060
000101241529,S,08,3,0,,,033.707200,-118.287470
000101599716,D,21,9,0,2,3,034.126510,-118.448860
000101644898,F,28,9,0,4,4,033.816860,-118.329950
000102430463,R,08,2,0,,,034.019210,-118.435340
000102436367,I,06,8,0,0,0,034.114930,-118.115250
000102455242,S,09,9,0,3,5,034.054290,-118.478710
000102651693,E,12,1,0,,,033.977530,-118.457960
000102784868,E,11,6,0,,,034.104010,-117.832990
000102926815,I,12,9,0,6,5,034.143500,-118.386810
000103068337,E,33,9,0,0,0,034.141670,-118.470120
000103069286,S,19,9,0,3,3,033.895840,-118.151920
000103193606,D,04,9,0,3,4,034.674318,-118.189035
000103240120,F,09,9,0,1,2,033.740050,-118.302410
000103310395,E,16,9,0,3,4,034.061240,-118.406400
000103379176,I,04,5,0,,,033.856040,-118.395000
000103532615,I,01,1,0,,,033.971529,-118.450683
000103534780,I,25,9,0,3,4,034.457900,-118.543660
000103669907,A,18,9,0,2,3,034.174070,-118.069810
000103754472,D,18,9,0,0,0,034.108550,-118.265520
000103956272,H,03,4,0,,,034.412018,-118.444554
000103979669,J,01,1,0,,,034.158735,-118.252803
000104103386,N,11,9,0,3,3,034.070560,-118.459220
000104180949,J,20,9,0,3,4,033.874990,-118.373690
000104211913,P,10,9,0,3,3,033.838860,-118.374100
000104233511,I,07,9,0,6,4,034.151758,-118.054445
000104502669,C,14,5,0,,,033.998514,-117.964815
000104611218,I,03,9,0,4,4,034.461390,-118.563890
000104656753,E,40,9,0,2,3,033.981140,-117.833010
000104705889,E,05,9,0,3,4,034.461320,-118.567280
000104898242,F,02,2,0,,,034.138174,-118.144782
000105064294,E,09,2,0,,,034.053350,-118.443280
000105201128,E,13,9,0,1,3,034.125990,-118.005080
000105241273,H,03,1,0,,,034.155240,-118.454690
000105317198,L,33,9,0,4,4,033.999670,-118.349560
000105530820,E,10,5,0,,,034.122650,-118.164530
000105531504,N,04,4,0,,,033.810020,-118.365520
000105574830,S,10,9,0,2,3,033.988710,-118.411580
000105622177,E,05,9,0,2,3,034.118410,-118.130620
000105629030,H,42,5,0,,,034.047460,-118.205970
000105645213,H,34,9,0,3,5,034.022100,-118.109670
000105649458,C,23,9,0,5,5,034.208880,-118.649410
000105660432,S,37,9,0,3,6,033.893750,-118.408810
000105772937,I,13,9,0,2,3,034.135400,-117.732420
000105773742,P,09,9,0,2,3,034.164250,-118.386070
000105777107,H,25,9,0,1,5,033.963010,-118.244760
000105777110,H,16,9,0,1,2,033.971540,-118.221680
000105777123,H,09,5,0,,,034.262374,-118.427302
000105777149,H,15,5,0,,,033.941796,-118.196755
000105777204,H,14,5,0,,,033.941796,-118.196755
000105777209,H,17,5,0,,,033.969963,-118.171879
000105777212,H,16,4,0,,,034.050720,-118.220570
000105777283,H,02,3,0,,,034.073770,-118.092360
000105777291,I,24,5,0,,,033.975749,-118.250489
000105777327,H,04,5,0,,,034.267148,-118.509112
000105777385,I,14,5,0,,,033.969963,-118.171879
000105777482,H,15,5,0,,,033.979758,-118.219066
000105777487,H,10,6,0,,,033.952730,-118.229180
